operator_id,inbound_calls,outbound_calls,missed_calls,missed_rate,avg_wait,crit_missed_real,crit_wait,crit_outbound,score,is_inefficient_real,classification,wait_category,score_label,performance_level,missed_rate_pct,activity_type
909134,215.0,6.0,1.0,0.004651162790697674,108.9,False,True,True,2,True,Ineficaz,60-120 s,2,Regular,0.47,Entrante y Saliente
909308,0.0,15.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
909392,5.0,0.0,0.0,0.0,26.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
909452,0.0,8.0,0.0,0.0,0.0,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
909502,0.0,865.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
909624,3.0,0.0,0.0,0.0,50.5,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
909768,14.0,0.0,0.0,0.0,42.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
909892,4.0,4.0,0.0,0.0,14.0,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
909894,1.0,0.0,0.0,0.0,13.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
909896,1.0,0.0,0.0,0.0,9.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
909910,0.0,344.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
910018,132.0,0.0,0.0,0.0,56.732142857142854,False,True,False,1,True,Ineficaz,52.4-60 s,1,Bueno,0.0,Solo Entrante
910038,2.0,0.0,0.0,0.0,15.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
910044,19.0,0.0,0.0,0.0,28.2,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
910224,11.0,0.0,0.0,0.0,19.125,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
910226,8.0,0.0,2.0,0.25,16.5,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,25.0,Solo Entrante
910516,35.0,0.0,0.0,0.0,31.32,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
910520,0.0,227.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
910524,0.0,85.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
910530,0.0,1077.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
910532,0.0,214.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
910540,168.0,0.0,1.0,0.005952380952380952,56.79032258064516,False,True,False,1,True,Ineficaz,52.4-60 s,1,Bueno,0.6,Solo Entrante
910594,0.0,28.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
910902,0.0,17.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
910926,0.0,25.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
910958,13.0,0.0,0.0,0.0,70.9,False,True,False,1,True,Ineficaz,60-120 s,1,Bueno,0.0,Solo Entrante
911102,36.0,0.0,3.0,0.08333333333333333,44.791666666666664,True,False,False,1,True,Ineficaz,<=52.4 s,1,Bueno,8.33,Solo Entrante
911104,1.0,0.0,0.0,0.0,13.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
911136,240.0,0.0,1.0,0.004166666666666667,91.65384615384616,False,True,False,1,True,Ineficaz,60-120 s,1,Bueno,0.42,Solo Entrante
911138,316.0,0.0,4.0,0.012658227848101266,101.50819672131148,False,True,False,1,True,Ineficaz,60-120 s,1,Bueno,1.27,Solo Entrante
911140,75.0,0.0,2.0,0.02666666666666667,54.583333333333336,False,True,False,1,True,Ineficaz,52.4-60 s,1,Bueno,2.67,Solo Entrante
911142,26.0,0.0,3.0,0.11538461538461539,65.88888888888889,True,True,False,2,True,Ineficaz,60-120 s,2,Regular,11.54,Solo Entrante
911152,2.0,0.0,0.0,0.0,43.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
911214,2.0,0.0,0.0,0.0,18.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
911310,418.0,107.0,2.0,0.004784688995215311,92.91803278688525,False,True,False,1,True,Ineficaz,60-120 s,1,Bueno,0.48,Entrante y Saliente
912010,146.0,0.0,2.0,0.0136986301369863,49.333333333333336,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,1.37,Solo Entrante
912252,42.0,269.0,0.0,0.0,22.93103448275862,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
912296,176.0,511.0,3.0,0.017045454545454544,42.333333333333336,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,1.7,Entrante y Saliente
912684,26.0,0.0,1.0,0.038461538461538464,60.4,False,True,False,1,True,Ineficaz,60-120 s,1,Bueno,3.85,Solo Entrante
912722,175.0,432.0,0.0,0.0,20.470588235294116,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
913474,2.0,11.0,0.0,0.0,74.0,False,True,False,1,True,Ineficaz,60-120 s,1,Bueno,0.0,Entrante y Saliente
913780,5.0,0.0,0.0,0.0,29.666666666666668,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
913788,831.0,1029.0,2.0,0.0024067388688327317,182.91780821917808,False,True,False,1,True,Ineficaz,120-300 s,1,Bueno,0.24,Entrante y Saliente
913868,19.0,25.0,0.0,0.0,48.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
913886,2.0,0.0,1.0,0.5,13.5,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,50.0,Solo Entrante
913938,5221.0,436.0,14.0,0.002681478643937943,535.047619047619,False,True,False,1,True,Ineficaz,>300 s,1,Bueno,0.27,Entrante y Saliente
913942,2641.0,468.0,29.0,0.010980689132904203,350.85555555555555,False,True,False,1,True,Ineficaz,>300 s,1,Bueno,1.1,Entrante y Saliente
913984,1.0,11.0,0.0,0.0,17.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
914036,0.0,35.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
914050,12.0,426.0,0.0,0.0,10.2,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
914052,0.0,1468.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
914168,1.0,10.0,0.0,0.0,11.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
914170,15.0,4.0,0.0,0.0,29.5,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
914172,12.0,0.0,0.0,0.0,34.5,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
914238,0.0,374.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
914240,0.0,56.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
914256,25.0,1.0,0.0,0.0,23.9375,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
914266,0.0,5.0,0.0,0.0,0.0,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
914272,0.0,1.0,0.0,0.0,0.0,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
914338,0.0,48.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
914348,0.0,9.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
914426,3.0,4.0,0.0,0.0,23.0,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
914440,30.0,1.0,1.0,0.03333333333333333,30.157894736842106,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,3.33,Entrante y Saliente
914626,0.0,1.0,0.0,0.0,0.0,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
914630,25.0,143.0,0.0,0.0,22.615384615384617,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
914636,3.0,15.0,0.0,0.0,14.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
914816,0.0,7.0,0.0,0.0,0.0,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
914842,6.0,0.0,0.0,0.0,18.833333333333332,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
914848,2.0,20.0,0.0,0.0,18.5,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
914870,5.0,4.0,0.0,0.0,21.0,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
915358,0.0,277.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
915360,0.0,287.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
915504,0.0,33.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
915556,196.0,2225.0,3.0,0.015306122448979591,20.29230769230769,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,1.53,Entrante y Saliente
915558,0.0,161.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
915614,2.0,76.0,0.0,0.0,56.0,False,True,False,1,True,Ineficaz,52.4-60 s,1,Bueno,0.0,Entrante y Saliente
915958,11.0,23.0,0.0,0.0,37.166666666666664,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
916424,493.0,143.0,3.0,0.006085192697768763,122.14634146341463,False,True,False,1,True,Ineficaz,120-300 s,1,Bueno,0.61,Entrante y Saliente
916596,0.0,30.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
916618,55.0,120.0,0.0,0.0,35.75,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
917234,5.0,1220.0,0.0,0.0,13.8,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
917252,7.0,14.0,0.0,0.0,66.5,False,True,False,1,True,Ineficaz,60-120 s,1,Bueno,0.0,Entrante y Saliente
917378,3.0,14.0,0.0,0.0,12.666666666666666,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
917446,0.0,15.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
917680,2.0,43.0,0.0,0.0,100.0,False,True,False,1,True,Ineficaz,60-120 s,1,Bueno,0.0,Entrante y Saliente
917682,0.0,7.0,0.0,0.0,0.0,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
917846,3.0,41.0,0.0,0.0,12.5,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
917850,186.0,171.0,1.0,0.005376344086021506,60.53846153846154,False,True,False,1,True,Ineficaz,60-120 s,1,Bueno,0.54,Entrante y Saliente
917852,428.0,1114.0,1.0,0.002336448598130841,152.0188679245283,False,True,False,1,True,Ineficaz,120-300 s,1,Bueno,0.23,Entrante y Saliente
917856,3.0,78.0,0.0,0.0,16.5,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
917858,1.0,4.0,0.0,0.0,14.0,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
917876,9.0,2.0,0.0,0.0,15.625,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
917890,0.0,2.0,0.0,0.0,0.0,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
918390,0.0,262.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
918436,40.0,865.0,1.0,0.025,32.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,2.5,Entrante y Saliente
918452,0.0,327.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
918888,8.0,3.0,1.0,0.125,9.375,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,12.5,Entrante y Saliente
918956,2.0,17.0,0.0,0.0,34.5,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
918958,2.0,8.0,0.0,0.0,37.0,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
918978,769.0,1360.0,4.0,0.005201560468140442,168.88888888888889,False,True,False,1,True,Ineficaz,120-300 s,1,Bueno,0.52,Entrante y Saliente
918986,713.0,1623.0,0.0,0.0,136.88235294117646,False,True,False,1,True,Ineficaz,120-300 s,1,Bueno,0.0,Entrante y Saliente
918988,1.0,1.0,0.0,0.0,13.0,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
919126,0.0,291.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919128,0.0,388.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919162,0.0,2933.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919164,720.0,11.0,3.0,0.004166666666666667,343.9230769230769,False,True,False,1,True,Ineficaz,>300 s,1,Bueno,0.42,Entrante y Saliente
919166,1209.0,21.0,5.0,0.0041356492969396195,398.6470588235294,False,True,False,1,True,Ineficaz,>300 s,1,Bueno,0.41,Entrante y Saliente
919188,0.0,864.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919190,2.0,83.0,0.0,0.0,11.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919192,0.0,2233.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919194,0.0,1565.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919196,0.0,2896.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919198,0.0,1113.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919200,0.0,1297.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919202,0.0,2853.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919204,1307.0,9.0,5.0,0.0038255547054322878,651.125,False,True,False,1,True,Ineficaz,>300 s,1,Bueno,0.38,Entrante y Saliente
919206,998.0,1.0,9.0,0.009018036072144289,377.9047619047619,False,True,True,2,True,Ineficaz,>300 s,2,Regular,0.9,Entrante y Saliente
919214,21.0,1.0,0.0,0.0,51.81818181818182,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
919218,21.0,304.0,1.0,0.047619047619047616,28.3,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,4.76,Entrante y Saliente
919302,0.0,2528.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919306,0.0,1664.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919310,0.0,2569.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919314,0.0,2794.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919318,0.0,1846.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919362,0.0,2546.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919364,0.0,5096.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919370,0.0,1324.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919372,0.0,1627.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919374,0.0,2214.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919376,0.0,1415.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919378,0.0,1227.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919382,0.0,1827.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919390,0.0,831.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919418,0.0,2.0,0.0,0.0,0.0,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
919456,0.0,1517.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919464,0.0,1296.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919476,0.0,2105.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919482,0.0,1549.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919490,0.0,1803.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919504,0.0,2214.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919536,2.0,13.0,0.0,0.0,9.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919552,1237.0,70.0,1.0,0.0008084074373484236,571.0405405405405,False,True,False,1,True,Ineficaz,>300 s,1,Bueno,0.08,Entrante y Saliente
919554,1345.0,14.0,11.0,0.008178438661710037,523.9036144578313,False,True,False,1,True,Ineficaz,>300 s,1,Bueno,0.82,Entrante y Saliente
919790,1790.0,25.0,0.0,0.0,875.0882352941177,False,True,False,1,True,Ineficaz,>300 s,1,Bueno,0.0,Entrante y Saliente
919792,829.0,84.0,2.0,0.0024125452352231603,389.484375,False,True,False,1,True,Ineficaz,>300 s,1,Bueno,0.24,Entrante y Saliente
919794,1327.0,21.0,1.0,0.0007535795026375283,1039.5405405405406,False,True,False,1,True,Ineficaz,>300 s,1,Bueno,0.08,Entrante y Saliente
919896,8.0,0.0,2.0,0.25,15.571428571428571,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,25.0,Solo Entrante
919906,0.0,1710.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919910,0.0,377.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
919956,13.0,0.0,0.0,0.0,10.538461538461538,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
919958,2.0,0.0,0.0,0.0,35.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
919994,21.0,0.0,0.0,0.0,68.6923076923077,False,True,False,1,True,Ineficaz,60-120 s,1,Bueno,0.0,Solo Entrante
920146,0.0,90.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
920414,0.0,1266.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
920416,0.0,1697.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
920666,204.0,305.0,1.0,0.004901960784313725,38.851063829787236,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.49,Entrante y Saliente
920706,81.0,171.0,3.0,0.037037037037037035,59.9375,False,True,False,1,True,Ineficaz,52.4-60 s,1,Bueno,3.7,Entrante y Saliente
920720,137.0,210.0,0.0,0.0,59.1025641025641,False,True,False,1,True,Ineficaz,52.4-60 s,1,Bueno,0.0,Entrante y Saliente
920726,59.0,61.0,2.0,0.03389830508474576,38.04347826086956,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,3.39,Entrante y Saliente
920728,204.0,108.0,3.0,0.014705882352941176,84.23076923076923,False,True,False,1,True,Ineficaz,60-120 s,1,Bueno,1.47,Entrante y Saliente
920732,120.0,175.0,0.0,0.0,65.0,False,True,False,1,True,Ineficaz,60-120 s,1,Bueno,0.0,Entrante y Saliente
920838,67.0,189.0,0.0,0.0,31.28,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
920852,197.0,308.0,3.0,0.015228426395939087,50.16279069767442,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,1.52,Entrante y Saliente
920874,33.0,0.0,0.0,0.0,48.05263157894737,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
920902,59.0,21.0,1.0,0.01694915254237288,93.1,False,True,False,1,True,Ineficaz,60-120 s,1,Bueno,1.69,Entrante y Saliente
920928,0.0,16.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
920930,1.0,0.0,0.0,0.0,62.0,False,True,False,1,True,Ineficaz,60-120 s,1,Bueno,0.0,Solo Entrante
920982,61.0,0.0,0.0,0.0,47.375,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
921062,120.0,8.0,0.0,0.0,35.945945945945944,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
921102,13.0,17.0,0.0,0.0,29.333333333333332,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
921104,6.0,9.0,0.0,0.0,30.75,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
921116,0.0,122.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
921306,475.0,592.0,4.0,0.008421052631578947,198.59615384615384,False,True,False,1,True,Ineficaz,120-300 s,1,Bueno,0.84,Entrante y Saliente
921316,0.0,87.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
921318,2481.0,2864.0,7.0,0.0028214429665457475,650.2857142857143,False,True,False,1,True,Ineficaz,>300 s,1,Bueno,0.28,Entrante y Saliente
921320,80.0,317.0,1.0,0.0125,83.18181818181819,False,True,False,1,True,Ineficaz,60-120 s,1,Bueno,1.25,Entrante y Saliente
921574,0.0,1778.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
921584,0.0,1346.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
921592,0.0,1805.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
921594,0.0,1145.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
921596,0.0,1502.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
921814,52.0,48.0,1.0,0.019230769230769232,59.0,False,True,False,1,True,Ineficaz,52.4-60 s,1,Bueno,1.92,Entrante y Saliente
921818,2003.0,2306.0,10.0,0.004992511233150275,277.37333333333333,False,True,False,1,True,Ineficaz,120-300 s,1,Bueno,0.5,Entrante y Saliente
922114,1.0,12.0,0.0,0.0,61.0,False,True,False,1,True,Ineficaz,60-120 s,1,Bueno,0.0,Entrante y Saliente
922142,0.0,792.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
922154,2.0,0.0,0.0,0.0,9.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
922356,22.0,0.0,0.0,0.0,57.5,False,True,False,1,True,Ineficaz,52.4-60 s,1,Bueno,0.0,Solo Entrante
922428,30.0,230.0,0.0,0.0,14.764705882352942,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
922474,91.0,231.0,0.0,0.0,35.6,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
922476,0.0,207.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
922486,1.0,7.0,0.0,0.0,8.0,False,False,True,1,True,Ineficaz,<=52.4 s,1,Bueno,0.0,Entrante y Saliente
922698,4.0,12.0,0.0,0.0,21.5,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
922710,0.0,1784.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
923250,0.0,182.0,0.0,0.0,0.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
923254,1.0,9.0,0.0,0.0,45.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Entrante y Saliente
923526,1016.0,2037.0,2.0,0.001968503937007874,112.24285714285715,False,True,False,1,True,Ineficaz,60-120 s,1,Bueno,0.2,Entrante y Saliente
923528,126.0,676.0,2.0,0.015873015873015872,60.46,False,True,False,1,True,Ineficaz,60-120 s,1,Bueno,1.59,Entrante y Saliente
923646,2.0,0.0,0.0,0.0,19.0,False,False,False,0,False,Eficaz,<=52.4 s,0,Excelente,0.0,Solo Entrante
